chrom	win	n_sites	fst
3	79100000	4595	0.0997312049395172
3	79200000	8721	0.013138358022677349
3	79300000	10670	0.007164367858806747
3	79400000	10505	0.013588502586282185
3	79500000	11120	0.011836376185455022
3	79600000	11422	0.015992607892556028
3	79700000	11156	0.015142310697447594
3	79800000	11637	0.0120588784687605
3	79900000	10456	0.012023876053129325
3	80000000	10915	0.0135133555250124
3	80100000	10943	0.007373051468020921
3	80200000	10636	0.012076302032165476
3	80300000	10089	0.012618390213125068
3	80400000	11234	0.010803222756984874
3	80500000	11301	0.010356142706626624
3	80600000	11020	0.013782054384393054
3	80700000	11344	0.013948258443851001
3	80800000	10524	0.02391828537926516
3	80900000	11096	0.025056056707596017
3	81000000	10604	0.007949441124231276
3	81100000	10327	0.011281075847922581
3	81200000	11017	0.013656945693631333
3	81300000	11367	0.012873600314414852
3	81400000	11164	0.014668404148663711
3	81500000	11674	0.013787428811851025
3	81600000	11232	0.010568854378908156
3	81700000	10481	0.01339292210776393
3	81800000	8998	0.015023065141091991
3	81900000	9700	0.01186779313460191
3	82000000	9620	0.009352520388796415
3	82100000	9531	0.005293214569321832
3	82200000	9411	0.010535911809504613
3	82300000	9414	0.005304473913436778
3	82400000	9776	0.011791601668620482
3	82500000	9975	0.014247909997689597
3	82600000	11378	0.019085555165806775
3	82700000	9677	0.04090261407416517
3	82800000	11804	0.008315639193936577
3	82900000	11473	0.02533894233165509
3	83000000	11994	0.00917999321604032
3	83100000	10895	0.022732185495128537
3	83200000	11924	0.014324103818578397
3	83300000	12024	0.015522638628823773
3	83400000	10975	0.01706642831359385
3	83500000	12179	0.010498695285940362
3	83600000	11799	0.01472844875457795
3	83700000	11700	0.009250763931907876
3	83800000	11070	0.014880764847664573
3	83900000	11461	0.02811522859275145
3	84000000	11212	0.02324961212678519
3	84100000	10201	0.02277932613727022
3	84200000	10702	0.014844325034646067
3	84300000	10677	0.012231739489005244
3	84400000	9590	0.009667194271751603
3	84500000	9681	0.010442465481592953
3	84600000	9978	0.005994092115804044
3	84700000	8121	0.008144812962842736
3	84800000	9620	0.008198708144103138
3	84900000	9210	0.008164823412890578
3	85000000	9325	0.008933867282873598
3	85100000	9061	0.015034856160297665
3	85200000	9444	0.008183686500250418
3	85300000	8063	0.006688986853520789
3	85400000	9024	0.009012646835895257
3	85500000	7721	0.009475097416821242
3	85600000	7273	0.006586465093326286
3	85700000	9463	0.01402101943526564
3	85800000	8510	0.019794368290913543
3	85900000	5901	0.032175452095833064
3	86000000	9592	0.012444862074092816
3	86100000	8807	0.007255149764858058
3	86200000	7790	0.01824775648374367
3	86300000	7899	0.011791897058178567
3	86400000	8793	0.03757254182355414
3	86500000	8782	0.01391296168105301
3	86600000	8759	0.009814953284359273
3	86700000	8595	0.01013919891336124
3	86800000	9679	0.009550170313020058
3	86900000	8280	0.009937293102823984
3	87000000	8280	0.009485618955675776
3	87100000	6531	0.008887949339132782
3	87200000	8087	0.012076830644795209
3	87300000	8704	0.011137226640000232
3	87400000	7769	0.010360763737232744
3	87500000	8361	0.026665359228914373
3	87600000	8880	0.012247926134277163
3	87700000	8390	0.01612515512508479
3	87800000	10065	0.01003487436000543
3	87900000	11269	0.016343963809622896
3	88000000	10462	0.016054296228419432
3	88100000	10063	0.016717628230633316
3	88200000	10917	0.013433220855169736
3	88300000	10328	0.01176714128758452
3	88400000	10453	0.01836062780870507
3	88500000	10201	0.013985282532056277
3	88600000	9318	0.020521448790047435
3	88700000	9840	0.016099542607400333
3	88800000	10377	0.007655462140135578
3	88900000	10275	0.011939914127523106
3	89000000	10728	0.008087213748913406
3	89100000	10150	0.012150124904880658
3	89200000	9158	0.010023537176622107
3	89300000	7564	0.009202530506835357
3	89400000	9377	0.009705583721260676
3	89500000	10393	0.020767119768061466
3	89600000	10800	0.016412386704203072
3	89700000	9826	0.010850205230620094
3	89800000	10833	0.032027268607899124
3	89900000	10372	0.024575943612833558
3	90000000	12001	0.018858238099339224
3	90100000	12210	0.019746387862023825
3	90200000	13905	0.01659215109491408
3	90300000	13623	0.01782464640048958
3	90400000	13703	0.02892006697413074
3	90500000	14434	0.014227097565289965
3	90600000	12676	0.007697034336134088
3	90700000	12758	0.014893163382106575
3	90800000	15445	0.004023368232030164
3	90900000	14679	0.0162106641987002
3	91000000	13873	0.005658776368339221
3	91100000	12703	0.02329191302940005
3	91200000	14333	0.013771291332285504
3	91300000	11442	0.03578308416363362
3	91400000	13631	0.008509361634824636
3	91500000	12678	0.012593737400887718
3	91600000	11929	0.01942470290182434
3	91700000	14621	0.007566894173499479
3	91800000	13009	0.020577349346472876
3	91900000	14710	0.013773012345571479
3	92000000	12956	0.022840885091870117
3	92100000	12868	0.012241641446435718
3	92200000	14850	0.011063892554598024
3	92300000	14590	0.007733632587432221
3	92400000	5077	0.06188040388442765
3	92500000	14544	0.011201550505920314
3	92600000	12345	0.03473822998331438
3	92700000	13932	0.023659774323114134
3	92800000	10891	0.025246795654391585
3	92900000	15545	0.012446357231952964
3	93000000	14982	0.011275125065439054
3	93100000	16627	0.00996135743093037
3	93200000	16360	0.011497676529982228
3	93300000	14956	0.03514834257851638
3	93400000	13378	0.027148276499094254
3	93500000	14635	0.02577968875481663
3	93600000	7889	0.038535412203546025
3	93700000	13805	0.05984156088230377
3	93800000	17035	0.008761801596804059
3	93900000	16674	0.011493968274800185
3	94000000	17299	0.013609174184066227
3	94100000	6660	0.1393355234099778
3	94200000	16126	0.020964210624373113
3	94300000	12940	0.04628210794730125
3	94400000	17483	0.01027986784289837
3	94500000	16466	0.0133894955749529
3	94600000	15298	0.017620776490981552
3	94700000	15742	0.02015403973784852
3	94800000	14658	0.018839864783024195
3	94900000	15322	0.01780189589495541
3	95000000	10894	0.0265300499146548
3	95100000	13436	0.015876998187347415
3	95200000	15457	0.021282550902352683
3	95300000	15655	0.012704023094247967
3	95400000	14351	0.013392515321764999
3	95500000	14739	0.015973215150039684
3	95600000	15061	0.013132137160648606
3	95700000	15352	0.013523550313840726
3	95800000	14516	0.022920793836636484
3	95900000	11895	0.018169936412209587
3	96000000	9377	0.014989238729709106
3	96100000	14923	0.012633384908763652
3	96200000	14224	0.009121289886490174
3	96300000	14671	0.014835152535432074
3	96400000	13880	0.011285237793701568
3	96500000	13552	0.011860052445221368
3	96600000	13792	0.021966983727820757
3	96700000	13978	0.010021594907930375
3	96800000	9441	0.03934502501241174
3	96900000	10266	0.032146190605681114
3	97000000	5463	0.0496067494281092
3	97100000	13647	0.010025611708216966
3	97200000	12869	0.010266479931097172
3	97300000	13160	0.01033086402510746
3	97400000	11917	0.011381299760441818
3	97500000	10578	0.012042344360077771
3	97600000	9313	0.00987639668698645
3	97700000	8659	0.02072655850927041
3	97800000	8614	0.022258762494156065
3	97900000	8461	0.011352183734107079
3	98000000	7950	0.008559396901175569
3	98100000	6528	0.014583983902975354
3	98200000	8161	0.007693047215276054
3	98300000	9231	0.011661854799597464
3	98400000	8359	0.022763216209482164
3	98500000	8163	0.012355486085631294
3	98600000	7368	0.014377073804963872
3	98700000	8428	0.01137285597744037
3	98800000	7934	0.008472900007173774
3	98900000	7077	0.010522560772885728
3	99000000	7973	0.014313003519411156
3	99100000	6111	0.017709022995027662
3	99200000	7168	0.01991397237423211
3	99300000	4900	0.01700685614801816
3	99400000	5475	0.020308904287975594
3	99500000	3596	0.005862353778108595
3	99600000	3003	0.008484093358315051
3	99700000	4368	0.011198654902429989
3	99800000	3542	0.01895743343699506
3	99900000	1416	0.031011470114204045
3	100000000	535	0.10153174125710879
3	100100000	158	0.054570000039056724
4	0	767	0.19986903463508873
4	100000	1476	0.17960358369669588
4	200000	516	0.1167937534504171
4	300000	2896	0.06581534713986832
4	400000	5857	0.018656415764594352
4	500000	7331	0.011179454146613591
4	600000	3282	0.00915054484711189
4	700000	5932	0.007348284136421795
4	800000	1280	0.06663824255164341
4	900000	3866	0.006637438757520703
4	1000000	6436	0.0148746570435996
4	1100000	6100	0.005831906866514919
4	1200000	6274	0.02416116584450476
4	1300000	10133	0.015762883009349346
4	1400000	9772	0.005901306768260879
4	1500000	9247	0.004235506895399148
4	1600000	9040	0.010053223079753123
4	1700000	8008	0.020495653998584842
4	1800000	8334	0.01389949395970835
4	1900000	8045	0.013647178905680507
4	2000000	7340	0.014346076753043818
4	2100000	7365	0.018145475242860882
4	2200000	10231	0.020012827360192602
4	2300000	9987	0.015278290889033258
4	2400000	11421	0.011004262255316253
4	2500000	10664	0.012329071281486881
4	2600000	11984	0.014505081071461912
4	2700000	12999	0.015031495714948863
4	2800000	11403	0.0053449703779474495
4	2900000	10252	0.005331031086495514
4	3000000	9819	0.011683537232082267
4	3100000	10675	0.014700773123004
4	3200000	11197	0.01294572625799229
4	3300000	9666	0.01426703347095025
4	3400000	10326	0.009127569930035245
4	3500000	11834	0.01616663628887968
4	3600000	10136	0.010300938243961605
4	3700000	10427	0.008197561316879003
4	3800000	10636	0.009135559286395579
4	3900000	10020	0.006797940414308601
4	4000000	9473	0.00903565128636236
4	4100000	10206	0.012202572181780776
4	4200000	10806	0.012910240354699381
4	4300000	10950	0.009214501800557136
4	4400000	10502	0.007620710213121613
4	4500000	8963	0.0191440705023703
4	4600000	9915	0.013886529411718397
4	4700000	9540	0.01950987884342818
4	4800000	9265	0.010324490723442232
4	4900000	6243	0.01598916728237185
4	5000000	9774	0.028785933332600145
4	5100000	10082	0.012271346058281533
4	5200000	10288	0.011334366349030489
4	5300000	9476	0.011886150768417533
4	5400000	7590	0.018792333997316783
4	5500000	6270	0.025896998448681117
4	5600000	6221	0.018327794778381604
4	5700000	4913	0.003928161299557893
4	5800000	1122	0.11960730122000636
4	5900000	2526	0.009836195259037256
4	6000000	4013	0.020009298330431722
4	6100000	4174	0.00396049422624549
4	6200000	3397	0.007729550817651001
4	6300000	354	0.09521499116325535
4	6400000	385	0.18527835263513728
4	6500000	257	0.2795184431245224
4	6600000	734	0.17217582628066277
4	6700000	6132	0.011257691585774707
4	6800000	7034	0.01799398796447788
4	6900000	9379	0.010153683614094503
4	7000000	9391	0.010997525147339317
4	7100000	8603	0.014742683302353494
4	7200000	8947	0.01866564422463577
4	7300000	6779	0.020708421869606763
4	7400000	7051	0.006099779266524271
4	7500000	7855	0.011077918267320856
4	7600000	9095	0.02549754871989773
4	7700000	7078	0.06715356547769695
4	7800000	10072	0.010540013552365975
4	7900000	10917	0.02077007751938975
4	8000000	10840	0.014703958272854235
4	8100000	10610	0.011224028963926743
4	8200000	10268	0.017208141623145427
4	8300000	11503	0.03171553884578321
4	8400000	12174	0.017059700990693944
4	8500000	12686	0.0215597187974202
4	8600000	14250	0.009137391958025433
4	8700000	12897	0.014340414357884777
4	8800000	12678	0.007330984956985495
4	8900000	11147	0.011159398809972
4	9000000	12621	0.013269878201047613
4	9100000	11905	0.013298857595015642
4	9200000	12348	0.009162789507919851
4	9300000	12495	0.015903265844737374
4	9400000	9686	0.014786218030753195
4	9500000	11018	0.016767376204709118
4	9600000	11582	0.018068711758015183
4	9700000	10714	0.011244903188630095
4	9800000	10509	0.015673836010880536
4	9900000	8147	0.007389354486430905
4	10000000	8666	0.013015264477234605
4	10100000	6974	0.027805324102782806
4	10200000	7576	0.009177140124121443
4	10300000	7706	0.007208206530533761
4	10400000	10054	0.010707595406552847
4	10500000	10677	0.011744978759976349
4	10600000	10405	0.010277597912872699
4	10700000	10167	0.0059915366765472275
4	10800000	10523	0.01577968377952909
4	10900000	9582	0.03406383266659193
4	11000000	10954	0.011640062312945528
4	11100000	10871	0.007210601273624924
4	11200000	11034	0.01218542986864448
4	11300000	10836	0.010166698427259925
4	11400000	10784	0.0206938939452051
4	11500000	10574	0.0053146100402690095
4	11600000	9280	0.027002754807835594
4	11700000	5632	0.005644384954157947
4	11800000	6988	0.011109775132695126
4	11900000	8118	0.015246593684637608
4	12000000	8917	0.008283257800772298
4	12100000	9737	0.011921730420211482
4	12200000	9831	0.005941007790762687
4	12300000	9005	0.023361822697462127
4	12400000	10460	0.010533456288189325
4	12500000	8927	0.00655447085448025
4	12600000	8913	0.008429214491199696
4	12700000	9875	0.008116020882885745
4	12800000	9530	0.006476050216859593
4	12900000	8556	0.0057442783202526874
4	13000000	8512	0.007069051638036818
4	13100000	7125	0.017185973298772413
4	13200000	7306	0.016297060299170104
4	13300000	6114	0.014211479140407364
4	13400000	8201	0.005012385828581917
4	13500000	8754	0.007731020808360377
4	13600000	9665	0.007642893305497074
4	13700000	9855	0.02432002667188479
4	13800000	8419	0.0059124225709198605
4	13900000	8556	0.009728207758849632
4	14000000	8173	0.014091907970896158
4	14100000	9581	0.008179974967808125
4	14200000	10128	0.012329329454384865
4	14300000	10304	0.010840717540293374
4	14400000	9680	0.007205574071031271
4	14500000	9648	0.01074107169900029
4	14600000	12328	0.014624397157916916
4	14700000	11102	0.019610619757359626
4	14800000	11767	0.012265736706437057
4	14900000	11675	0.014514401347955572
4	15000000	12385	0.025574987262996337
4	15100000	14376	0.010846267009934598
4	15200000	14635	0.013255341544674035
4	15300000	13172	0.01713589119333407
4	15400000	13823	0.017986327104198063
4	15500000	14298	0.009716234761603616
4	15600000	15230	0.019038925556770277
4	15700000	13839	0.027770951006810315
4	15800000	15101	0.019345583465063113
4	15900000	15636	0.021933984094211562
4	16000000	15741	0.016218952044228498
4	16100000	16026	0.012462968898031787
4	16200000	16356	0.021211836305932583
4	16300000	17669	0.01154729917206876
4	16400000	18469	0.010317753145629502
4	16500000	17846	0.005853879037099808
4	16600000	16093	0.022801208146097873
4	16700000	18976	0.016850334632567042
4	16800000	15592	0.036912341995002575
4	16900000	17230	0.005580489280693933
4	17000000	14763	0.0077865257154524315
4	17100000	17186	0.010894361349493939
4	17200000	17278	0.03128164767672344
4	17300000	17579	0.01727606724006505
4	17400000	16770	0.01159979840742655
4	17500000	19651	0.005139826648612599
4	17600000	15849	0.007276678927964958
4	17700000	17690	0.01307723631154617
4	17800000	15861	0.009995448852236695
4	17900000	15837	0.018549401677690393
4	18000000	14848	0.013014238941029092
4	18100000	16041	0.008700811080665933
4	18200000	15490	0.011627794744743783
4	18300000	14441	0.013289367385423972
4	18400000	14538	0.01408599410278465
4	18500000	12752	0.011859530760089464
4	18600000	12200	0.023659876990172038
4	18700000	12822	0.008223856272696358
4	18800000	9333	0.010723697800737874
4	18900000	9875	0.009651576463492665
4	19000000	7102	0.015226961579414883
4	19100000	6030	0.016351483113464543
4	19200000	9737	0.021222190049244697
4	19300000	9258	0.007651531798627316
4	19400000	10168	0.007946652088159954
4	19500000	9323	0.013934622420928794
4	19600000	9615	0.013351454265278416
4	19700000	8520	0.018321519766949998
4	19800000	9874	0.014058456144051367
4	19900000	8605	0.0057880265891406815
4	20000000	5989	0.011729455679536125
4	20100000	7871	0.013873024263757576
4	20200000	8400	0.020988264351814716
4	20300000	9899	0.019931679773113435
4	20400000	8957	0.030416708208308045
4	20500000	10066	0.006469489190148861
4	20600000	9118	0.026000605944663198
4	20700000	9832	0.014653885828373521
4	20800000	9483	0.008335418772043334
4	20900000	7439	0.01629904325905151
4	21000000	7186	0.007825597873159791
4	21100000	6889	0.0073553274026841005
4	21200000	7196	0.008400483550652933
4	21300000	6722	0.010086713945566548
4	21400000	9414	0.00968715104004429
4	21500000	8871	0.013229442802966439
4	21600000	9812	0.008376208336155367
4	21700000	8874	0.010416451772617503
4	21800000	8387	0.006241589771284094
4	21900000	8810	0.009823007237254227
4	22000000	8637	0.012300873007735618
4	22100000	8796	0.008315940557858552
4	22200000	9145	0.009165565553791484
4	22300000	9426	0.009674876454821148
4	22400000	9768	0.007731118539732956
4	22500000	9746	0.009970204282245789
4	22600000	9699	0.009645443134103895
4	22700000	9382	0.008394096939313561
4	22800000	9508	0.008940508548244276
4	22900000	9332	0.00812041337307497
4	23000000	9060	0.009865097062870979
4	23100000	10296	0.010121097053391594
4	23200000	9712	0.0155278941278585
4	23300000	9328	0.02232085106919456
4	23400000	10369	0.00792368565711599
4	23500000	10389	0.006513550695307743
4	23600000	8826	0.012106856674533425
4	23700000	10104	0.008043656083771961
4	23800000	10078	0.01781269671958344
4	23900000	11186	0.008687634003584651
4	24000000	10802	0.010037633269467557
4	24100000	10172	0.011391585561932685
4	24200000	10594	0.010432203284976769
4	24300000	10084	0.011195023332640696
4	24400000	10268	0.010700450459826242
4	24500000	11636	0.008544534765223297
4	24600000	12000	0.011418975797740656
4	24700000	12752	0.010055575548777545
4	24800000	11839	0.01270917052626576
4	24900000	12243	0.025897175707435275
4	25000000	13056	0.0067455686540102925
4	25100000	11919	0.013438474024557147
4	25200000	12776	0.011293526734816966
4	25300000	11629	0.017720675949903324
4	25400000	12840	0.011769985394543712
4	25500000	13559	0.014604406262803786
4	25600000	13657	0.01920891431424908
4	25700000	12731	0.03177881578569505
4	25800000	12129	0.015380235104873663
4	25900000	13166	0.017159542917156424
4	26000000	13929	0.019136292475469663
4	26100000	12737	0.01515074307039572
4	26200000	13168	0.012666058140726749
4	26300000	13493	0.01671657366592363
4	26400000	13538	0.018073125144758773
4	26500000	13659	0.01900149457120458
4	26600000	13966	0.016309383116269772
4	26700000	11983	0.007756153760760931
4	26800000	12892	0.014903263288679329
4	26900000	14299	0.01517941830113379
4	27000000	10929	0.027122904263277934
4	27100000	13707	0.008740981665727387
4	27200000	15109	0.011320858116979141
4	27300000	14789	0.015604281478146189
4	27400000	12640	0.01808071009096726
4	27500000	13198	0.019967736450217696
4	27600000	12383	0.01938773962103685
4	27700000	11943	0.015000862523858793
4	27800000	10891	0.015225281702421154
4	27900000	10942	0.02686908764903145
4	28000000	10459	0.016391068452734515
4	28100000	10097	0.013271754927261662
4	28200000	9752	0.012600782336045955
4	28300000	8432	0.0066199404158419845
4	28400000	9384	0.013804700527368777
4	28500000	10080	0.005617015923545798
4	28600000	8172	0.007267163505794605
4	28700000	8559	0.011065674490959016
4	28800000	8933	0.009739786941952246
4	28900000	10023	0.011982812917906743
4	29000000	9227	0.020739085456852862
4	29100000	9121	0.016468191603205534
4	29200000	9032	0.034514394314061815
4	29300000	9337	0.02032829681225763
4	29400000	9891	0.011619253436548212
4	29500000	8851	0.007137324040970103
4	29600000	9214	0.009876507851712565
4	29700000	8880	0.010006690135695022
4	29800000	9183	0.008674697830642859
4	29900000	9494	0.01419935579732949
4	30000000	10032	0.011314080881249461
4	30100000	9197	0.013117407323358837
4	30200000	8470	0.012117921617070537
4	30300000	8183	0.02584686437992798
4	30400000	7754	0.018871028654044258
4	30500000	7385	0.00927507807789101
4	30600000	7964	0.03250011816040499
4	30700000	7868	0.00827777288425427
4	30800000	7553	0.005396430000078389
4	30900000	8668	0.006802825426304061
4	31000000	9006	0.009332834641375225
4	31100000	8849	0.01851105474523856
4	31200000	9131	0.0167991891580499
4	31300000	8718	0.011470147329782738
4	31400000	7125	0.018255897414373407
4	31500000	10279	0.007605654959609328
4	31600000	10419	0.012903102016072655
4	31700000	8919	0.006039789795806721
4	31800000	10328	0.010925286331809544
4	31900000	11079	0.013595655130436516
4	32000000	10325	0.008720683115695524
4	32100000	9874	0.011860161422446194
4	32200000	10028	0.008839760406753262
4	32300000	10300	0.014389537842770297
4	32400000	10942	0.023726427131357083
4	32500000	9557	0.009683884400793917
4	32600000	11040	0.010047711642006464
4	32700000	11595	0.014527731282071039
4	32800000	11811	0.011215631929376718
4	32900000	11518	0.006545097814381616
4	33000000	10239	0.008808608591280303
4	33100000	9810	0.010713562537198915
4	33200000	9264	0.0064233193527917926
4	33300000	9522	0.009140622598116621
4	33400000	8461	0.006544980776081562
4	33500000	8443	0.007902885193729758
4	33600000	9678	0.010124130008694396
4	33700000	8582	0.0216589649043473
4	33800000	8111	0.0044205417855999116
4	33900000	9219	0.008342291190519505
4	34000000	9001	0.015313336957607022
4	34100000	9097	0.008681124137083822
4	34200000	9395	0.01564223203071975
4	34300000	9464	0.013261300105586512
4	34400000	9493	0.009469285096287704
4	34500000	5433	0.014291682405283635
4	34600000	9228	0.022256605799047625
4	34700000	7721	0.012838334034460691
4	34800000	10152	0.012906585901314944
4	34900000	9809	0.010548440195510721
4	35000000	11655	0.012537267064630741
4	35100000	11969	0.018880289431285214
4	35200000	11645	0.01748295848724607
4	35300000	11300	0.013490214753385552
4	35400000	12051	0.017875534280553662
4	35500000	12266	0.011290377328528656
4	35600000	12137	0.015533860116879178
4	35700000	12730	0.016796125977670658
4	35800000	12538	0.017530848064957513
4	35900000	11703	0.014720221417207986
4	36000000	12944	0.011387584012215754
4	36100000	12609	0.024280711806573492
4	36200000	12087	0.01928369708726746
4	36300000	11407	0.015748298985877474
4	36400000	11921	0.011483754058039438
4	36500000	13244	0.01158436465805529
4	36600000	12753	0.01031330873657578
4	36700000	12620	0.008666519484940067
4	36800000	12059	0.014887756757684964
4	36900000	11783	0.033819776282700706
4	37000000	11330	0.021944334588185947
4	37100000	11629	0.014056198396291445
4	37200000	10154	0.02241811131268781
4	37300000	10389	0.01213974686569662
4	37400000	10468	0.019784126797230992
4	37500000	10614	0.014156196450578709
4	37600000	9343	0.010101484528592074
4	37700000	9077	0.0193210280796317
4	37800000	8087	0.025799189742735165
4	37900000	8665	0.008018550826383078
4	38000000	8683	0.011579355001980098
4	38100000	6534	0.0038110050350870246
4	38200000	7052	0.0039854926749766754
4	38300000	7943	0.0055855969827993904
4	38400000	7237	0.010064891526128609
4	38500000	7962	0.009144866572253314
4	38600000	9333	0.0115154793697472
4	38700000	8987	0.013699131161491525
4	38800000	7796	0.01612886492296271
4	38900000	8027	0.02452764532613384
4	39000000	7871	0.016285903122056952
4	39100000	8286	0.025405401727101276
4	39200000	7977	0.010550547357332147
4	39300000	7402	0.006220611251302813
4	39400000	7253	0.01209173832041075
4	39500000	8493	0.005348068193673298
4	39600000	8098	0.009682633340647045
4	39700000	8813	0.013376551111939937
4	39800000	9183	0.012305044377919195
4	39900000	8970	0.01112393803415856
4	40000000	9262	0.012050112020234479
4	40100000	9074	0.024451707911672216
4	40200000	9314	0.018668633598542445
4	40300000	9102	0.022199423179218948
4	40400000	10004	0.011803071236428039
4	40500000	9756	0.022330746250708133
4	40600000	9668	0.016968473820239124
4	40700000	9754	0.012846222794511745
4	40800000	9193	0.013938741298608748
4	40900000	8864	0.009936296528440663
4	41000000	9687	0.009696209680837755
4	41100000	8952	0.008490310148774763
4	41200000	8524	0.0077241212462970926
4	41300000	8700	0.006491094157868626
4	41400000	7967	0.015393554958053285
4	41500000	8167	0.009084855073645134
4	41600000	9378	0.00415680420335569
4	41700000	8823	0.007191194193339907
4	41800000	9122	0.010159079885575342
4	41900000	9252	0.007569832057994651
4	42000000	9283	0.009377111709646333
4	42100000	8110	0.00903760147038678
4	42200000	8677	0.008667003796187006
4	42300000	7957	0.011085351530452535
4	42400000	8232	0.005708248985532639
4	42500000	8289	0.005864813551660024
4	42600000	7915	0.009952043284734296
4	42700000	6872	0.006842657641619531
4	42800000	6908	0.011030570119791298
4	42900000	7971	0.010393728119905141
4	43000000	8318	0.01331853762763003
4	43100000	6717	0.010950559318536833
4	43200000	7433	0.013330279367541458
4	43300000	8569	0.007923455369620183
4	43400000	9017	0.018446304453054504
4	43500000	7324	0.020579420038686416
4	43600000	8592	0.009231811072436733
4	43700000	8650	0.01785534454652901
4	43800000	6964	0.02319437727704662
4	43900000	6736	0.007996628486076468
4	44000000	8081	0.007216952814212295
4	44100000	6837	0.006678635732727507
4	44200000	6878	0.006921893711032227
4	44300000	7000	0.020460182874549218
4	44400000	6688	0.009371139491074147
4	44500000	5883	0.007930581045403002
4	44600000	6698	0.019405451037448007
4	44700000	6637	0.011576303925728466
4	44800000	5114	0.0070707188025223335
4	44900000	5516	0.006223217775492593
4	45000000	5153	0.00912834493411804
4	45100000	5821	0.009739111884923227
4	45200000	5527	0.014279030620938231
4	45300000	5251	0.009673057804930303
4	45400000	5658	0.0118728229676773
4	45500000	5047	0.019083441328064457
4	45600000	5498	0.013598591473047573
4	45700000	4860	0.006019943748475832
4	45800000	4190	0.009274041654423458
4	45900000	3942	0.012872297115126873
4	46000000	3593	0.008723446634688565
4	46100000	3246	0.004763134270016801
4	46200000	2828	0.01882538621759074
4	46300000	2284	0.019999913562229178
4	46400000	2010	0.004349384069399194
4	46500000	1588	0.022006284629858604
4	46600000	1204	0.0017687799168330737
4	46700000	812	0.017425439220511357
4	46800000	1247	0.008895867576887791
4	46900000	1453	0.0004748234814509021
4	47000000	1101	0.00183987632108036
4	47100000	698	0.0
4	47200000	1665	0.0007566669776938146
4	47300000	1244	0.0049627480729449985
4	47400000	1753	0.004326232648569293
4	47500000	2051	0.006824539417195905
4	47600000	1101	0.0034300601571404486
4	47700000	1105	0.002523786349670766
4	47800000	1615	0.004687122091869969
4	47900000	2895	0.008764834840476621
4	48000000	2829	0.005487029747731272
4	48100000	3152	0.004705330446429739
4	48200000	2639	0.007040439757807071
4	48300000	3298	0.013789534133941274
4	48400000	2918	0.008351078323441122
4	48500000	3151	0.01886715611258528
4	48600000	3283	0.014676117977391125
4	48700000	3324	0.029579229399170626
4	48800000	3651	0.0033936124868790807
4	48900000	2077	0.06341659443899471
4	49000000	3627	0.020600148608176053
4	49100000	2646	0.013726312035682729
4	49200000	2629	0.023918086250849884
4	49300000	2979	0.0057822048468912845
4	49400000	2595	0.02013026733266918
4	49500000	3352	0.00903563630347194
4	49600000	3201	0.015577323110344415
4	49700000	3334	0.030942478852986493
4	49800000	3548	0.017305245459917497
4	49900000	3754	0.008888651727838797
4	50000000	3517	0.022545470634554383
4	50100000	3288	0.03168003443645105
4	50200000	4038	0.01245383701791077
4	50300000	3586	0.006376170914259664
4	50400000	3677	0.012843467954411955
4	50500000	3490	0.009679364687090679
4	50600000	3792	0.007004710212729245
4	50700000	3357	0.013929368848461784
4	50800000	4046	0.010972397466980017
4	50900000	2998	0.01522604539361991
4	51000000	1502	0.07584776458311303
4	51100000	317	0.2714008777173538
4	51200000	176	0.29625523393426395
4	51300000	91	0.1465513382512019
4	51400000	1292	0.09411954491082056
4	51500000	3610	0.018452277186346785
4	51600000	3955	0.009159424400841925
4	51700000	3521	0.015253476026754026
4	51800000	2471	0.004906383066217029
4	51900000	3477	0.01234957541478995
4	52000000	3593	0.005203838817542498
4	52100000	2752	0.011634867076677295
4	52200000	3326	0.0055170572695386185
4	52300000	2816	0.017492350778604907
4	52400000	3110	0.004362424212207436
4	52500000	3150	0.012607232206579494
4	52600000	3547	0.02300033806693965
4	52700000	3306	0.008403098725177182
4	52800000	3772	0.04346237295468976
4	52900000	2686	0.013010191844857029
4	53000000	3405	0.003960725625228901
4	53100000	2903	0.013646856518791817
4	53200000	3077	0.01134288924866383
4	53300000	4058	0.02512574690003834
4	53400000	4490	0.009640944906097458
4	53500000	5105	0.01669122391223746
4	53600000	5296	0.018080237985995833
4	53700000	5208	0.028128292359441844
4	53800000	5537	0.008429142042915101
4	53900000	5158	0.010283204088611027
4	54000000	5641	0.0058823772771389145
4	54100000	4869	0.009163297500350824
4	54200000	5283	0.009743741221451666
4	54300000	5557	0.010322382123777275
4	54400000	6224	0.009397493434874385
4	54500000	6413	0.014002817291617434
4	54600000	5737	0.01356499805268483
4	54700000	5217	0.01750963703117476
4	54800000	5961	0.014604716257896274
4	54900000	6136	0.03541643043466011
4	55000000	6259	0.009685625538816389
4	55100000	5706	0.010389168654477518
4	55200000	6187	0.018745936604836897
4	55300000	6159	0.006125068478186785
4	55400000	6247	0.005476164723709968
4	55500000	6768	0.008773200231495411
4	55600000	6163	0.00933907103546777
4	55700000	6207	0.012177929924267038
4	55800000	6701	0.020637327365072313
4	55900000	6024	0.025775465603342516
4	56000000	6967	0.009492755224888343
4	56100000	6511	0.014953649103737894
4	56200000	6039	0.011009639996032028
4	56300000	6251	0.011485197153210941
4	56400000	4820	0.002146250488398495
4	56500000	5984	0.014746840631469891
